Date,Open,High,Low,Close,Volume,Adj Close
2006-06-29,125.199997,127.349998,125.169998,127.269997,110634800,105.155449
2006-06-28,124.190002,124.769997,123.650002,124.75,62368100,103.073329
2006-06-27,125.010002,125.290001,123.769997,123.910004,69780200,102.379291
2006-06-26,124.540001,125.059998,124.25,124.989998,37899600,103.271624
2006-06-23,124.330002,125.300003,124.029999,124.440002,54107000,102.817197
2006-06-22,124.949997,125.059998,124.040001,124.459999,74566100,102.833719
2006-06-21,124.00,125.699997,123.959999,125.010002,75008200,103.288153
2006-06-20,124.010002,124.809998,123.720001,124.089996,65494700,102.528008
2006-06-19,125.400002,125.480003,123.550003,123.669998,95804400,102.180989
2006-06-16,125.290001,125.559998,124.459999,124.650002,94253500,102.990706
2006-06-15,123.949997,126.360001,123.860001,126.120003,134057000,103.746714
2006-06-14,122.839996,123.629997,122.339996,123.50,163566400,101.591491
2006-06-13,123.739998,124.839996,122.550003,122.550003,185688800,100.810021
2006-06-12,125.879997,125.93,123.82,123.989998,95815900,101.994565
2006-06-09,126.360001,126.959999,125.290001,125.349998,94972200,103.113306
2006-06-08,125.580002,126.50,123.870003,125.75,204957200,103.442348
2006-06-07,126.910004,127.650002,125.790001,125.860001,108599400,103.532835
2006-06-06,127.209999,127.379997,125.760002,126.809998,130498600,104.314305
2006-06-05,128.850006,128.860001,126.769997,127.120003,86105100,104.569317
2006-06-02,129.25,129.429993,128.320007,129.00,91702600,106.115808
2006-06-01,127.379997,128.940002,127.269997,128.729996,73721700,105.893702
2006-05-31,126.620003,127.510002,126.199997,127.510002,86926200,104.890131
2006-05-30,127.970001,128.00,126.050003,126.099998,72419900,103.730258
2006-05-26,128.009995,128.380005,127.510002,128.380005,62989700,105.605798
2006-05-25,126.919998,127.730003,126.43,127.730003,78977900,105.071105
2006-05-24,125.68,126.889999,124.760002,126.169998,168405000,103.78784
2006-05-23,127.18,127.629997,125.169998,125.169998,92006500,102.965237
2006-05-22,126.279999,127.169998,125.50,126.129997,110852800,103.754935
2006-05-19,126.870003,127.489998,125.800003,127.099998,124309400,104.552861
2006-05-18,127.349998,127.75,126.110001,126.209999,87906300,103.820745
2006-05-17,128.669998,129.100006,126.769997,126.849998,144789500,104.34721
2006-05-16,129.759995,130.00,129.009995,129.309998,62137600,106.370813
2006-05-15,128.789993,129.740005,128.610001,129.50,84029300,106.52711
2006-05-12,130.360001,130.720001,129.190002,129.240005,91726500,106.313238
2006-05-11,132.509995,132.550003,130.520004,130.949997,80626900,107.719882
2006-05-10,132.410004,132.75,131.889999,132.550003,64378200,109.036052
2006-05-09,132.419998,132.770004,132.309998,132.619995,29864000,109.093628
2006-05-08,132.509995,132.770004,132.360001,132.360001,30016700,108.879756
2006-05-05,132.050003,132.800003,131.850006,132.520004,62588200,109.011375
2006-05-04,131.080002,131.619995,130.970001,131.360001,42921400,108.057152
2006-05-03,131.149994,131.320007,130.449997,130.889999,60821300,107.670528
2006-05-02,131.009995,131.460007,130.740005,131.380005,49063500,108.073608
2006-05-01,131.470001,131.800003,130.320007,130.399994,64990300,107.267448
2006-04-28,130.789993,131.75,130.710007,131.470001,55854400,108.147639
2006-04-27,129.899994,131.630005,129.589996,131.029999,124478600,107.785692
2006-04-26,130.50,131.139999,130.300003,130.399994,67262400,107.267448
2006-04-25,131.039993,131.119995,129.919998,130.369995,84359800,107.242771
2006-04-24,130.889999,131.070007,130.380005,130.910004,52546400,107.686983
2006-04-21,131.690002,131.789993,130.619995,131.149994,72342600,107.8844
2006-04-20,131.00,131.860001,130.600006,131.130005,86005500,107.867957
2006-04-19,130.75,131.070007,130.240005,130.949997,87269000,107.719882
2006-04-18,128.929993,130.940002,128.929993,130.699997,92531800,107.514231
2006-04-17,128.830002,129.309998,128.020004,128.660004,64167700,105.836126
2006-04-13,128.589996,129.25,128.309998,128.710007,51051800,105.877259
2006-04-12,128.770004,129.130005,128.610001,128.880005,43033700,106.0171
2006-04-11,129.850006,130.059998,128.25,128.639999,72799400,105.819671
2006-04-10,129.740005,130.080002,129.259995,129.740005,41496500,106.724539
2006-04-07,131.059998,131.399994,129.350006,129.539993,80180900,106.560009
2006-04-06,130.850006,131.210007,130.190002,130.869995,57906200,107.654072
2006-04-05,130.610001,131.279999,130.380005,131.009995,50607200,107.769236
2006-04-04,129.729996,130.729996,129.360001,130.559998,54809300,107.399067
2006-04-03,130.070007,130.869995,129.490005,129.729996,61624700,106.716305
2006-03-31,130.020004,130.240005,129.369995,129.830002,62925600,106.798571
2006-03-30,130.110001,130.979996,129.550003,129.800003,70571700,106.773893
2006-03-29,129.410004,130.50,129.289993,130.029999,61505700,106.963089
2006-03-28,129.929993,130.529999,129.050003,129.220001,82079900,106.296782
2006-03-27,130.029999,130.279999,129.740005,130.020004,32523000,106.954867
2006-03-24,129.990005,130.570007,129.740005,130.210007,43209200,107.111164
2006-03-23,130.259995,130.389999,129.660004,130.110001,46704200,107.028898
2006-03-22,129.509995,130.509995,129.449997,130.380005,51605700,107.251005
2006-03-21,130.369995,130.990005,129.449997,129.589996,87102700,106.601141
2006-03-20,130.639999,130.899994,130.210007,130.410004,45538500,107.275682
2006-03-17,130.679993,130.899994,130.380005,130.619995,47286800,107.448422
2006-03-16,131.009995,131.470001,130.839996,131.029999,65526400,107.358766
2006-03-15,130.149994,130.860001,129.850006,130.759995,53398900,107.13754
2006-03-14,128.710007,130.229996,128.610001,130.179993,69877300,106.662318
2006-03-13,128.839996,129.160004,128.529999,128.830002,45479100,105.55621
2006-03-10,127.709999,128.839996,127.440002,128.589996,60490800,105.359563
2006-03-09,128.279999,128.679993,127.379997,127.379997,56313600,104.368156
2006-03-08,127.699997,128.440002,127.18,128.240005,66692400,105.072799
2006-03-07,127.860001,128.059998,127.400002,127.970001,61780800,104.851573
2006-03-06,129.139999,129.179993,127.849998,128.169998,57478400,105.015439
2006-03-03,128.669998,130.070007,128.649994,128.759995,73402500,105.49885
2006-03-02,128.899994,129.419998,128.610001,129.360001,60642300,105.990462
2006-03-01,128.600006,129.490005,128.50,129.369995,48641600,105.998651
2006-02-28,129.199997,129.910004,128.130005,128.229996,74394800,105.064598
2006-02-27,129.399994,130.039993,129.279999,129.460007,35858600,106.072401
2006-02-24,129.110001,129.479996,128.759995,129.410004,36777400,106.031431
2006-02-23,129.270004,129.639999,128.279999,129.080002,43423200,105.761046
2006-02-22,128.770004,129.649994,128.649994,129.270004,42326700,105.916724
2006-02-21,129.110001,129.399994,128.289993,128.490005,46456300,105.277636
2006-02-17,129.050003,129.160004,128.580002,128.809998,40342600,105.539819
2006-02-16,128.339996,129.210007,128.179993,129.160004,61017900,105.826595
2006-02-15,127.68,128.320007,127.239998,128.199997,85471300,105.040019
2006-02-14,126.459999,128.029999,126.209999,127.75,90964400,104.671316
2006-02-13,126.599998,126.790001,125.949997,126.410004,52308700,103.573397
2006-02-10,126.43,127.129997,125.449997,126.639999,64508700,103.761842
2006-02-09,126.919998,127.599998,126.370003,126.410004,62023300,103.573397
2006-02-08,125.849998,128.100006,125.599998,126.620003,59422200,103.745458
2006-02-07,126.379997,126.660004,125.400002,125.480003,71208100,102.811406
2006-02-06,126.440002,126.800003,126.169998,126.599998,45511900,103.729068
2006-02-03,126.580002,128.389999,126.139999,126.269997,86040400,103.458683
2006-02-02,128.100006,128.139999,126.800003,126.900002,83626900,103.974874
2006-02-01,127.82,128.429993,127.720001,128.389999,63561000,105.195696
2006-01-31,128.320007,128.539993,127.489998,127.50,72937000,104.46648
2006-01-30,128.440002,128.809998,128.350006,128.440002,33709600,105.236666
2006-01-27,127.660004,128.660004,127.449997,128.539993,65771200,105.318593
2006-01-26,127.25,127.669998,126.760002,127.360001,71294000,104.351772
2006-01-25,127.040001,127.18,125.839996,126.660004,87747700,103.778233
2006-01-24,126.629997,127.150002,126.419998,126.550003,53008800,103.688104
2006-01-23,126.209999,126.82,126.129997,126.419998,67017400,103.581586
2006-01-20,128.279999,128.309998,125.970001,125.970001,114957800,103.212883
2006-01-19,128.130005,128.770004,127.809998,128.309998,81530400,105.130147
2006-01-18,127.580002,128.899994,127.160004,127.82,75067600,104.72867
2006-01-17,128.199997,128.419998,127.809998,128.330002,52066600,105.146537
2006-01-13,128.570007,128.899994,128.199997,128.679993,44856700,105.433301
2006-01-12,129.080002,129.279999,128.440002,128.800003,40509200,105.53163
2006-01-11,129.020004,129.440002,128.729996,129.309998,49598900,105.949492
2006-01-10,128.389999,128.979996,128.259995,128.899994,44960800,105.613557
2006-01-09,128.419998,129.059998,128.380005,128.770004,43527400,105.507051
2006-01-06,128.020004,128.580002,127.360001,128.440002,62885900,105.236666
2006-01-05,127.150002,127.589996,126.879997,127.379997,47307500,104.368156
2006-01-04,126.860001,127.489998,126.699997,127.300003,51899600,104.302613
2006-01-03,125.190002,127.00,124.389999,126.699997,73256700,103.811001
2005-12-30,124.800003,125.059998,124.360001,124.510002,44645600,102.01664
2005-12-29,125.720001,125.959999,125.059998,125.190002,32788900,102.573795
2005-12-28,125.739998,125.989998,125.50,125.75,30764300,103.032626
2005-12-27,126.959999,127.050003,125.379997,125.470001,44499500,102.80321
2005-12-23,126.779999,126.860001,126.419998,126.760002,27977300,103.860166
2005-12-22,126.309998,126.690002,126.080002,126.690002,32247900,103.802812
2005-12-21,126.220001,126.760002,125.800003,126.029999,51806900,103.262042
2005-12-20,125.860001,126.589996,125.480003,125.830002,46603200,103.098175
2005-12-19,126.730003,126.870003,125.690002,125.709999,48733000,102.999851
2005-12-16,127.279999,127.360001,126.360001,126.360001,46238300,103.532427
2005-12-15,127.839996,128.00,127.18,127.440002,55900300,103.866716
2005-12-14,127.190002,128.089996,127.139999,127.809998,64375000,104.168271
2005-12-13,126.419998,127.699997,126.290001,127.309998,88630900,103.760759
2005-12-12,126.709999,126.860001,125.959999,126.449997,48389900,103.059837
2005-12-09,126.160004,126.779999,125.82,126.330002,50744500,102.962038
2005-12-08,126.220001,126.82,125.480003,126.00,62608600,102.693079
2005-12-07,126.769997,126.870003,125.68,126.080002,66816500,102.758282
2005-12-06,127.050003,127.739998,126.629997,126.82,57935200,103.361399
2005-12-05,126.699997,126.730003,126.18,126.580002,59273400,103.165795
2005-12-02,126.769997,127.080002,126.50,126.849998,46699400,103.385848
2005-12-01,126.019997,127.029999,125.980003,126.690002,65468200,103.255448
2005-11-30,126.160004,126.519997,125.290001,125.410004,56007200,102.212217
2005-11-29,126.650002,126.980003,126.089996,126.089996,51738900,102.766428
2005-11-28,127.25,127.269997,126.040001,126.230003,54498500,102.880537
2005-11-25,126.980003,127.220001,126.809998,127.129997,15270000,103.614054
2005-11-23,126.25,127.410004,126.209999,127.029999,50854700,103.532553
2005-11-22,125.559998,126.519997,125.419998,126.300003,66438800,102.937589
2005-11-21,125.150002,125.910004,124.980003,125.760002,50021200,102.497475
2005-11-18,125.059998,125.279999,124.330002,125.129997,72437200,101.984005
2005-11-17,123.68,124.650002,123.139999,124.639999,55717500,101.584645
2005-11-16,123.370003,123.550003,122.980003,123.489998,51133000,100.647366
2005-11-15,123.550003,124.089996,122.860001,123.239998,69592500,100.44361
2005-11-14,123.790001,124.019997,123.379997,123.690002,45092200,100.810374
2005-11-11,123.349998,123.839996,122.43,123.760002,34867000,100.867426
2005-11-10,122.339996,123.519997,121.75,123.339996,79048100,100.525111
2005-11-09,122.080002,122.949997,121.860001,122.389999,57666800,99.75084
2005-11-08,121.93,122.419998,121.790001,122.230003,42152800,99.620439
2005-11-07,122.370003,122.620003,121.849998,122.230003,46765400,99.620439
2005-11-04,122.400002,122.459999,121.550003,122.110001,59156000,99.522634
2005-11-03,122.150002,122.660004,121.75,122.269997,84897600,99.653035
2005-11-02,120.169998,121.75,120.129997,121.75,74012300,99.229225
2005-11-01,120.580002,120.900002,120.220001,120.489998,66365100,98.202292
2005-10-31,120.290001,121.300003,120.129997,120.129997,77698900,97.908883
2005-10-28,118.43,119.949997,118.099998,119.800003,72322000,97.63993
2005-10-27,119.199997,119.370003,117.93,118.099998,66623100,96.254385
2005-10-26,119.510002,120.540001,119.190002,119.370003,80855800,97.289469
2005-10-25,119.720001,120.239998,118.940002,119.720001,76594500,97.574726
2005-10-24,118.440002,120.089996,118.410004,119.959999,71308400,97.770331
2005-10-21,118.290001,118.779999,117.510002,118.129997,96579500,96.278834
2005-10-20,119.489998,119.809998,117.300003,117.669998,131966700,95.903924
2005-10-19,117.50,119.800003,117.120003,119.779999,116563800,97.623626
2005-10-18,118.940002,118.959999,117.800003,117.82,74996900,96.026179
2005-10-17,118.800003,119.269997,118.449997,119.110001,68109300,97.077561
2005-10-14,118.120003,118.809998,117.559998,118.669998,88651000,96.718948
2005-10-13,117.459999,118.080002,116.879997,117.43,99052900,95.70832
2005-10-12,118.389999,119.129997,117.410004,117.50,100510400,95.765371
2005-10-11,118.989998,119.389999,118.32,118.43,75629800,96.523344
2005-10-10,119.68,119.709999,118.300003,118.599998,52677000,96.661897
2005-10-07,119.699997,120.050003,119.129997,119.610001,75661400,97.485073
2005-10-06,119.779999,120.260002,118.169998,119.199997,140941800,97.15091
2005-10-05,121.25,121.309998,119.57,119.629997,106052100,97.501371
2005-10-04,122.790001,123.029999,121.160004,121.220001,60776300,98.797263
2005-10-03,122.959999,123.339996,122.449997,122.599998,50994800,99.921995
2005-09-30,122.620003,123.040001,121.739998,123.040001,47824200,100.280607
2005-09-29,121.550003,122.860001,121.080002,122.660004,66607700,99.9709
2005-09-28,121.93,122.120003,121.199997,121.669998,58620500,99.164022
2005-09-27,121.519997,121.989998,121.019997,121.550003,66150800,99.066223
2005-09-26,122.019997,122.239998,121.080002,121.580002,70415400,99.090672
2005-09-23,121.239998,121.889999,120.900002,121.440002,59368100,98.976569
2005-09-22,120.949997,121.660004,120.440002,121.339996,84597200,98.895062
2005-09-21,121.790001,121.870003,120.779999,120.910004,94469100,98.544607
2005-09-20,123.199997,123.610001,121.870003,122.050003,84480300,99.473735
2005-09-19,123.470001,123.550003,122.639999,123.089996,53355300,100.321355
2005-09-16,123.300003,123.739998,122.870003,123.50,75424100,100.655518
2005-09-15,123.589996,123.650002,122.900002,123.150002,73156900,99.944816
2005-09-14,123.739998,123.919998,123.019997,123.209999,57694600,99.993508
2005-09-13,124.129997,124.419998,123.519997,123.660004,58427500,100.358718
2005-09-12,124.449997,124.669998,124.269997,124.349998,33017600,100.918697
2005-09-09,123.830002,124.739998,123.800003,124.599998,43093900,101.12159
2005-09-08,123.660004,124.00,123.309998,123.50,39068700,100.228864
2005-09-07,123.629997,124.129997,123.459999,123.910004,41749700,100.561611
2005-09-06,122.660004,123.800003,122.650002,123.699997,57251300,100.391176
2005-09-02,122.849998,122.879997,122.040001,122.269997,47653400,99.230631
2005-09-01,122.519997,123.150002,121.139999,122.489998,74578700,99.409177
2005-08-31,121.190002,122.660004,120.739998,122.580002,102945200,99.482221
2005-08-30,121.25,121.300003,120.389999,121.050003,74160200,98.240521
2005-08-29,120.410004,121.779999,120.379997,121.690002,56179200,98.759925
2005-08-26,121.480003,121.489998,120.68,120.760002,61956800,98.005165
2005-08-25,121.349998,121.669998,121.209999,121.589996,35631100,98.678763
2005-08-24,121.940002,122.730003,121.089996,121.150002,79104600,98.321676
2005-08-23,122.50,122.610001,121.150002,122.239998,55168600,99.206285
2005-08-22,122.580002,123.230003,121.879997,122.470001,69912000,99.392948
2005-08-19,122.629997,122.82,122.199997,122.470001,39842100,99.392948
2005-08-18,122.050003,122.559998,121.839996,122.190002,53388600,99.16571
2005-08-17,122.190002,122.870003,122.029999,122.199997,62275100,99.173821
2005-08-16,123.440002,123.519997,122.089996,122.209999,71942100,99.181938
2005-08-15,123.220001,123.870003,122.830002,123.82,36208500,100.488566
2005-08-12,123.57,123.690002,122.75,123.059998,54776900,99.871771
2005-08-11,123.269997,124.029999,123.010002,123.82,58570200,100.488566
2005-08-10,123.82,124.50,122.82,123.330002,72863700,100.090899
2005-08-09,123.059998,123.589996,122.870003,123.389999,47170000,100.139591
2005-08-08,123.150002,123.410004,122.379997,122.650002,47616000,99.539031
2005-08-05,123.449997,123.980003,122.669998,122.879997,53595500,99.725689
2005-08-04,124.230003,124.309998,123.57,123.720001,50855600,100.40741
2005-08-03,124.25,124.739998,124.120003,124.720001,36837200,101.21898
2005-08-02,123.870003,124.599998,123.739998,124.389999,45147400,100.951161
2005-08-01,123.830002,124.040001,123.449997,123.650002,40418200,100.350601
2005-07-29,124.410004,124.629997,123.50,123.739998,62358100,100.423639
2005-07-28,123.959999,124.639999,123.639999,124.57,47880700,101.097244
2005-07-27,123.50,123.889999,123.050003,123.790001,43181600,100.46422
2005-07-26,123.230003,123.529999,122.949997,123.339996,42758800,100.09901
2005-07-25,123.410004,123.949997,122.849998,123.190002,57301600,99.97728
2005-07-22,122.879997,123.559998,122.629997,123.540001,52607100,100.261328
2005-07-21,123.550003,123.610001,122.470001,122.720001,101110900,99.595841
2005-07-20,122.589996,123.730003,122.300003,123.440002,69477000,100.180172
2005-07-19,122.709999,123.110001,122.410004,123.019997,59165700,99.839308
2005-07-18,122.50,122.629997,122.050003,122.349998,56598400,99.295558
2005-07-15,122.790001,123.040001,122.360001,122.839996,56075900,99.693225
2005-07-14,122.980003,123.440002,122.489998,122.910004,63638800,99.750041
2005-07-13,122.269997,122.519997,121.989998,122.43,41182300,99.360485
2005-07-12,121.989998,122.629997,121.639999,122.260002,51871100,99.222519
2005-07-11,121.330002,122.099998,121.309998,121.940002,49688300,98.962817
2005-07-08,119.970001,121.32,119.720001,121.32,64491200,98.459642
2005-07-07,118.290001,119.949997,118.260002,119.949997,103268800,97.347789
2005-07-06,120.389999,120.650002,119.410004,119.480003,52363600,96.966356
2005-07-05,119.25,120.650002,119.190002,120.489998,51549000,97.786037
2005-07-01,119.449997,119.800003,119.209999,119.529999,49737500,97.006931
2005-06-30,120.220001,120.32,118.949997,119.18,62288800,96.722883
2005-06-29,120.370003,120.400002,119.760002,119.830002,42316500,97.250405
2005-06-28,119.400002,120.239998,119.370003,120.150002,41174200,97.510107
2005-06-27,118.970001,119.410004,118.75,119.150002,48183800,96.698537
2005-06-24,119.879997,120.010002,118.839996,118.980003,58572500,96.560572
2005-06-23,121.32,121.599998,119.830002,119.860001,62185600,97.274751
2005-06-22,121.68,121.940002,121.07,121.57,46310100,98.662534
2005-06-21,121.50,121.650002,121.029999,121.470001,39879800,98.581379
2005-06-20,121.080002,121.839996,120.940002,121.400002,41019400,98.524569
2005-06-17,121.540001,121.900002,121.220001,121.360001,51529400,98.492105
2005-06-16,121.059998,121.639999,120.919998,121.400002,46564500,98.128528
2005-06-15,121.160004,121.239998,120.230003,121.089996,53195600,97.877948
2005-06-14,120.449997,121.199997,120.379997,120.860001,33857100,97.692041
2005-06-13,119.940002,121.080002,119.809998,120.580002,49383200,97.465716
2005-06-10,120.559998,120.650002,119.599998,120.199997,36465300,97.158555
2005-06-09,119.739998,120.580002,119.440002,120.480003,56653300,97.384887
2005-06-08,120.43,120.589996,119.669998,119.910004,46881200,96.924152
2005-06-07,120.389999,121.25,120.010002,120.129997,66501300,97.101974
2005-06-06,119.949997,120.199997,119.550003,120.040001,36046400,97.029229
2005-06-03,120.550003,120.889999,119.730003,120.150002,60999400,97.118144
2005-06-02,120.230003,120.839996,120.099998,120.760002,39704500,97.611212
2005-06-01,119.519997,120.919998,119.449997,120.50,69611000,97.40105
2005-05-31,120.080002,120.169998,119.400002,119.480003,43377200,96.576579
2005-05-27,120.059998,120.25,119.800003,120.25,24596100,97.198973
2005-05-26,119.790001,120.209999,119.620003,120.050003,43256200,97.037314
2005-05-25,119.349998,119.870003,118.830002,119.410004,47608800,96.519998
2005-05-24,119.440002,119.830002,119.199997,119.50,50654100,96.592743
2005-05-23,119.209999,120.040001,119.190002,119.779999,51047900,96.819068
2005-05-20,119.339996,119.389999,118.739998,119.120003,46345500,96.285588
2005-05-19,119.019997,119.410004,118.699997,119.290001,61768100,96.422999
2005-05-18,118.089996,119.080002,118.010002,118.790001,77944900,96.018845
2005-05-17,116.410004,117.699997,116.160004,117.580002,61071800,95.040794
2005-05-16,115.699997,116.839996,115.660004,116.800003,49207000,94.410315
2005-05-13,116.300003,116.620003,114.800003,115.720001,85267000,93.537341
2005-05-12,117.32,117.589996,115.949997,115.949997,95086800,93.723249
2005-05-11,116.93,117.400002,115.849998,117.239998,91647400,94.765966
2005-05-10,117.360001,117.50,116.389999,116.599998,74613500,94.24865
2005-05-09,117.209999,118.080002,117.050003,117.82,43750500,95.234786
2005-05-06,117.93,117.989998,117.059998,117.089996,67415400,94.644719
2005-05-05,117.669998,118.00,116.739998,117.459999,96906700,94.943795
2005-05-04,116.650002,117.75,116.279999,117.50,81055700,94.976128
2005-05-03,116.07,116.849998,115.690002,116.599998,86000300,94.24865
2005-05-02,116.07,116.410004,115.519997,116.400002,56026400,94.086991
2005-04-29,115.07,115.870003,113.970001,115.75,103993800,93.56159
2005-04-28,115.269997,115.68,114.199997,114.199997,72481500,92.30871
2005-04-27,114.860001,116.07,114.440002,115.650002,84131900,93.48076
2005-04-26,115.959999,116.769997,115.150002,115.199997,72626000,93.117018
2005-04-25,115.860001,116.50,115.720001,116.330002,52284100,94.030409
2005-04-22,115.739998,116.50,114.269997,115.57,88845800,93.416094
2005-04-21,114.790001,116.209999,114.379997,116.010002,86952200,93.771751
2005-04-20,115.379997,115.629997,113.550003,113.800003,107735900,91.985392
2005-04-19,115.099998,115.529999,114.830002,115.410004,64930100,93.286768
2005-04-18,114.120003,114.959999,113.959999,114.50,100035200,92.551205
2005-04-15,115.739998,116.199997,114.099998,114.150002,128677300,92.268299
2005-04-14,117.400002,117.50,115.769997,115.769997,96119800,93.577753
2005-04-13,118.559998,118.800003,117.129997,117.300003,65949000,94.814469
2005-04-12,117.889999,119.059998,117.07,118.699997,86144800,95.946094
2005-04-11,118.290001,118.419998,117.830002,118.089996,44945000,95.453026
2005-04-08,119.169998,119.209999,118.00,118.00,63772900,95.380281
2005-04-07,118.410004,119.260002,118.32,119.239998,46734600,96.382581
2005-04-06,118.449997,118.949997,118.18,118.599998,53268200,95.865265
2005-04-05,117.779999,118.379997,117.669998,118.190002,46853900,95.533862
2005-04-04,117.360001,117.860001,116.739998,117.629997,71581200,95.081205
2005-04-01,118.629997,118.989998,116.910004,117.43,95255300,94.919546
2005-03-31,118.190002,118.459999,117.870003,117.959999,64575400,95.347948
2005-03-30,116.779999,118.199997,116.769997,118.18,62002100,95.525777
2005-03-29,117.139999,117.900002,116.25,116.529999,71160300,94.192068
2005-03-28,117.419998,117.940002,117.309998,117.309998,46765500,94.822547
2005-03-24,117.459999,117.989998,117.059998,117.139999,51932500,94.685136
2005-03-23,116.949997,117.720001,116.75,117.00,70817300,94.571974
2005-03-22,118.370003,118.93,116.900002,116.900002,92472400,94.491144
2005-03-21,118.709999,118.779999,117.760002,118.099998,61244300,95.461111
2005-03-18,119.110001,119.529999,118.150002,118.540001,60232000,95.816768
2005-03-17,119.309998,119.739998,118.980003,119.360001,62584200,96.102096
2005-03-16,119.699997,120.160004,118.900002,119.120003,74874200,95.908863
2005-03-15,121.419998,121.459999,120.080002,120.139999,62438500,96.730109
2005-03-14,120.610001,121.160004,120.279999,121.139999,36336400,97.535253
2005-03-11,121.309998,121.720001,120.160004,120.389999,57976500,96.931395
2005-03-10,121.199997,121.50,120.400002,121.239998,65149000,97.615767
2005-03-09,121.970001,122.290001,120.959999,120.970001,73263600,97.39838
2005-03-08,122.669998,123.00,122.110001,122.330002,44362000,98.493378
2005-03-07,122.660004,123.25,122.400002,122.790001,43442400,98.863744
2005-03-04,122.050003,122.830002,121.790001,122.730003,56168500,98.815437
2005-03-03,121.660004,121.900002,120.699997,121.220001,61230800,97.599666
2005-03-02,120.760002,121.93,120.650002,121.169998,64226500,97.559407
2005-03-01,120.82,121.519997,120.779999,121.230003,47294400,97.60772
2005-02-28,121.150002,121.300003,120.040001,120.629997,69381300,97.124628
2005-02-25,120.269997,121.669998,120.18,121.43,60899900,97.768746
2005-02-24,119.239998,120.32,118.980003,120.239998,68563600,96.810622
2005-02-23,118.93,119.57,118.620003,119.449997,68292600,96.174557
2005-02-22,119.900002,120.470001,118.580002,118.599998,80697600,95.490185
2005-02-18,120.239998,120.480003,119.900002,120.389999,47723300,96.931395
2005-02-17,121.230003,121.330002,120.220001,120.230003,58124000,96.802575
2005-02-16,120.93,121.459999,120.669998,121.209999,55523000,97.591613
2005-02-15,120.800003,121.43,120.68,121.129997,43852700,97.5272
2005-02-14,120.690002,120.860001,120.480003,120.68,32432100,97.164888
2005-02-11,119.699997,121.040001,119.459999,120.769997,53133000,97.237348
2005-02-10,119.660004,120.019997,119.260002,119.739998,45858600,96.408049
2005-02-09,120.419998,120.489998,119.25,119.309998,55279400,96.061837
2005-02-08,120.169998,120.650002,120.07,120.209999,39263500,96.786468
2005-02-07,120.25,120.519997,119.959999,120.07,45412000,96.673749
2005-02-04,119.00,120.43,118.980003,120.230003,50024600,96.802575
2005-02-03,119.059998,119.160004,118.57,118.959999,48837100,95.780037
2005-02-02,119.059998,119.589996,118.900002,119.269997,52468900,96.02963
2005-02-01,118.25,119.080002,118.099998,118.910004,49841200,95.739784
2005-01-31,117.949997,118.25,117.709999,118.160004,52532700,95.135925
2005-01-28,117.489998,117.550003,116.610001,117.43,60738900,94.548167
2005-01-27,117.190002,117.75,116.980003,117.43,55878800,94.548167
2005-01-26,117.32,117.599998,117.040001,117.230003,57195100,94.38714
2005-01-25,116.910004,117.470001,116.720001,116.879997,68245000,94.105334
2005-01-24,117.089996,117.339996,116.370003,116.550003,58441900,93.839641
2005-01-21,117.790001,118.00,116.650002,116.779999,63160400,94.024821
2005-01-20,117.889999,118.199997,117.290001,117.50,72049300,94.604526
2005-01-19,119.43,119.519997,118.209999,118.220001,54378900,95.184232
2005-01-18,118.050003,119.620003,117.949997,119.470001,57391700,96.190663
2005-01-14,117.970001,118.529999,117.760002,118.239998,42032500,95.200332
2005-01-13,118.639999,118.730003,117.50,117.620003,55537500,94.701146
2005-01-12,118.400002,118.839996,117.519997,118.57,72720500,95.466031
2005-01-11,118.639999,118.739998,117.989998,118.18,63099700,95.152025
2005-01-10,118.339996,119.459999,118.339996,119.00,56563300,95.812244
2005-01-07,118.970001,119.230003,118.129997,118.440002,55847700,95.361365
2005-01-06,118.440002,119.150002,118.260002,118.610001,47814700,95.498238
2005-01-05,118.739998,119.25,118.00,118.010002,65667300,95.015152
2005-01-04,120.459999,120.540001,118.440002,118.830002,69167600,95.675371
2005-01-03,121.559998,121.760002,119.900002,120.300003,55748000,96.858935
2004-12-31,121.300003,121.660004,120.800003,120.870003,28648800,97.317867
2004-12-30,121.400002,121.57,121.040001,121.129997,21076900,97.5272
2004-12-29,121.080002,121.400002,120.949997,121.360001,22650600,97.712386
2004-12-28,120.639999,121.330002,120.599998,121.18,23422900,97.56746
2004-12-27,121.199997,121.360001,120.389999,120.519997,29944100,97.036061
2004-12-23,120.870003,121.279999,120.660004,120.769997,25646100,97.237348
2004-12-22,120.379997,121.080002,120.300003,120.68,31500700,97.164888
2004-12-21,119.599998,120.480003,119.459999,120.389999,33094200,96.931395
2004-12-20,119.75,120.290001,119.169998,119.470001,47187400,96.190663
2004-12-17,119.459999,119.970001,119.160004,119.440002,70761900,96.16651
2004-12-16,120.720001,121.239998,120.040001,120.809998,51641800,96.812236
2004-12-15,120.699997,121.110001,120.309998,120.879997,46699200,96.868331
2004-12-14,120.18,120.959999,120.18,120.790001,41500700,96.796212
2004-12-13,119.760002,120.400002,119.349998,120.370003,38541000,96.459642
2004-12-10,118.919998,119.559998,118.849998,119.330002,47828600,95.626228
2004-12-09,118.139999,119.459999,117.730003,119.209999,60922800,95.530062
2004-12-08,118.209999,118.82,118.010002,118.790001,43895100,95.193493
