datetime,AAPL,cash,commission,total,returns,equity_curve,drawdown
2005-06-14,478.8589,99671.5198,16.9,100150.3787,1.32822030756e-05,1.001503787,0.001205793
2005-06-15,493.8897,99671.5198,16.9,100165.4095,0.000150082308176,1.001654095,0.001055485
2005-06-16,505.1961,99671.5198,16.9,100176.7159,0.000112877290239,1.001767159,0.000942421000001
2005-06-17,509.5856,99671.5198,16.9,100181.1054,4.38175673916e-05,1.001811054,0.000898526000001
2005-06-20,500.2745,99671.5198,16.9,100171.7943,-9.29426757953e-05,1.001717943,0.000991637
2005-06-21,503.5999,99671.5198,16.9,100175.1197,3.31969694987e-05,1.001751197,0.000958383
2005-06-22,512.7781,99671.5198,16.9,100184.2979,9.16215526119e-05,1.001842979,0.000866601
2005-06-23,517.3006,99671.5198,16.9,100188.8204,4.51418046021e-05,1.001888204,0.000821376
2005-06-24,502.2698,99671.5198,16.9,100173.7896,-0.000150024722719,1.001737896,0.000971684
2005-06-27,493.4907,99671.5198,16.9,100165.0105,-8.76386930658e-05,1.001650105,0.001059475
2005-06-28,496.284,99671.5198,16.9,100167.8038,2.78869835491e-05,1.001678038,0.001031542
2005-06-29,483.7805,99671.5198,16.9,100155.3003,-0.000124825538004,1.001553003,0.001156577
2005-06-30,489.6332,99671.5198,16.9,100161.153,5.84362483311e-05,1.00161153,0.00109805
2005-07-01,485.5097,99671.5198,16.9,100157.0295,-4.11686554767e-05,1.001570295,0.001139285
2005-07-05,505.1961,99671.5198,16.9,100176.7159,0.000196555350117,1.001767159,0.000942421
2005-07-06,497.3482,99671.5198,16.9,100168.868,-7.83405597748e-05,1.00168868,0.0010209
2005-07-07,500.5406,99671.5198,16.9,100172.0604,3.18701814619e-05,1.001720604,0.000988976
2005-07-08,508.7876,99671.5198,16.9,100180.3074,8.23283455194e-05,1.001803074,0.000906506
2005-07-11,506.7923,99671.5198,16.9,100178.3121,-1.99170880164e-05,1.001783121,0.000926459
2005-07-12,508.6546,99671.5198,16.9,100180.1744,1.85898520444e-05,1.001801744,0.000907836000001
2005-07-13,510.1177,99671.5198,16.9,100181.6375,1.46046860945e-05,1.001816375,0.000893205000001
2005-07-14,542.0417,99671.5198,16.9,100213.5615,0.000318661191778,1.002135615,0.000573965000001
2005-07-15,552.683,99671.5198,16.9,100224.2028,0.000106186227101,1.002242028,0.000467552000001
2005-07-18,551.8848,99671.5198,16.9,100223.4046,-7.96414416582e-06,1.002234046,0.000475534000001
2005-07-19,574.4977,99671.5198,16.9,100246.0175,0.000225624943498,1.002460175,0.000249405000001
2005-07-20,580.3504,99671.5198,16.9,100251.8702,5.83833667007e-05,1.002518702,0.000190878000001
2005-07-21,575.8278,99671.5198,16.9,100247.3476,-4.51123753699e-05,1.002473476,0.000236104000001
2005-07-22,585.272,99671.5198,16.9,100256.7918,9.4208976358e-05,1.002567918,0.000141662000001
2005-07-25,582.7447,99671.5198,16.9,100254.2645,-2.52082672368e-05,1.002542645,0.000166935000001
2005-07-26,580.3504,99671.5198,16.9,100251.8702,-2.38822758507e-05,1.002518702,0.000190878000001
2005-07-27,585.1389,99671.5198,16.9,100256.6587,4.77646949673e-05,1.002566587,0.000142993000001
2005-07-28,582.6117,99671.5198,16.9,100254.1315,-2.52073032633e-05,1.002541315,0.000168265000001
2005-07-29,567.3148,99671.5198,16.9,100238.8346,-0.000152581242998,1.002388346,0.000321234000001
2005-08-01,568.6449,99671.5198,16.9,100240.1647,1.32693083006e-05,1.002401647,0.000307933000001
2005-08-02,574.4977,99671.5198,16.9,100246.0175,5.83877731797e-05,1.002460175,0.000249405000001
2005-08-03,574.8967,99671.5198,16.9,100246.4165,3.98020799164e-06,1.002464165,0.000245415000001
2005-08-04,568.1129,99671.5198,16.9,100239.6327,-6.7671246882e-05,1.002396327,0.000313253000001
2005-08-05,571.8373,99671.5198,16.9,100243.3571,3.71549645553e-05,1.002433571,0.000276009000001
2005-08-08,567.3148,99671.5198,16.9,100238.8346,-4.51152089359e-05,1.002388346,0.000321234000001
2005-08-09,582.8777,99671.5198,16.9,100254.3975,0.000155258189724,1.002543975,0.000165605000001
2005-08-10,577.025,99671.5198,16.9,100248.5448,-5.83784865896e-05,1.002485448,0.000224132000001
2005-08-11,585.272,99671.5198,16.9,100256.7918,8.22655332948e-05,1.002567918,0.000141662000001
2005-08-12,613.2054,99671.5198,16.9,100284.7252,0.000278618530461,1.002847252,0.0
2005-08-15,634.222,99671.5198,16.9,100305.7418,0.000209569303382,1.003057418,0.0
2005-08-16,615.2007,99671.5198,16.9,100286.7205,-0.000189633212004,1.002867205,0.000190213
2005-08-17,627.1721,99671.5198,16.9,100298.6919,0.000119371736759,1.002986919,7.04990000002e-05
2005-08-18,615.8658,99671.5198,16.9,100287.3856,-0.000112726295686,1.002873856,0.000183562
2005-08-19,609.614,99671.5198,16.9,100281.1338,-6.23388471301e-05,1.002811338,0.00024608
2005-08-22,610.146,99671.5198,16.9,100281.6658,5.30508561125e-06,1.002816658,0.00024076
2005-08-23,608.4168,99671.5198,16.9,100279.9366,-1.72434311516e-05,1.002799366,0.000258052
2005-08-24,608.8159,99671.5198,16.9,100280.3357,3.9798589182e-06,1.002803357,0.000254061
2005-08-25,612.6733,99671.5198,16.9,100284.1931,3.84661656054e-05,1.002841931,0.000215487
2005-08-26,608.4168,99671.5198,16.9,100279.9366,-4.2444376012e-05,1.002799366,0.000258052
2005-08-29,609.747,99671.5198,16.9,100281.2668,1.3264866783e-05,1.002812668,0.00024475
2005-08-30,619.4572,99671.5198,16.9,100290.977,9.6829650341e-05,1.00290977,0.000147648
2005-08-31,623.7137,99671.5198,16.9,100295.2335,4.2441504982e-05,1.002952335,0.000105083
2005-09-01,615.3337,99671.5198,16.9,100286.8535,-8.35533226012e-05,1.002868535,0.000188883
2005-09-02,614.8016,99671.5198,16.9,100286.3214,-5.30578018376e-06,1.002863214,0.000194204
2005-09-06,649.1198,99671.5198,16.9,100320.6396,0.000342202201865,1.003206396,0.0
2005-09-07,647.5236,99671.5198,16.9,100319.0434,-1.59109830875e-05,1.003190434,1.5962e-05
2005-09-08,662.1554,99671.5198,16.9,100333.6752,0.000145852666693,1.003336752,0.0
2005-09-09,682.5069,99671.5198,16.9,100354.0267,0.000202838179299,1.003540267,0.0
2005-09-12,683.7041,99671.5198,16.9,100355.2239,1.19297654451e-05,1.003552239,0.0
2005-09-13,675.9891,99671.5198,16.9,100347.5089,-7.68769148249e-05,1.003475089,7.71500000001e-05
2005-09-14,659.8942,99671.5198,16.9,100331.414,-0.000160391624829,1.00331414,0.000238099
2005-09-15,663.3526,99671.5198,16.9,100334.8724,3.44697623818e-05,1.003348724,0.000203515
2005-09-16,681.1768,99671.5198,16.9,100352.6966,0.000177647108863,1.003526966,2.52730000001e-05
2005-09-19,700.1981,99671.5198,16.9,100371.7179,0.000189544483053,1.003717179,0.0
2005-09-20,707.514,99671.5198,16.9,100379.0338,7.28880620264e-05,1.003790338,0.0
2005-09-21,693.1482,99671.5198,16.9,100364.668,-0.000143115543716,1.00364668,0.000143658
2005-09-22,690.3549,99671.5198,16.9,100361.8747,-2.78315073985e-05,1.003618747,0.000171591
2005-09-23,707.647,99671.5198,16.9,100379.1668,0.000172297498942,1.003791668,0.0
2005-09-26,716.1601,99671.5198,16.9,100387.6799,8.4809430795e-05,1.003876799,0.0
2005-09-27,710.8394,99671.5198,16.9,100382.3592,-5.30015237457e-05,1.003823592,5.32069999999e-05
2005-09-28,679.4476,99671.5198,16.9,100350.9674,-0.000312722277601,1.003509674,0.000367125
2005-09-29,696.2076,99671.5198,16.9,100367.7274,0.000167013835882,1.003677274,0.000199525
2005-09-30,713.1007,99671.5198,16.9,100384.6205,0.0001683120704,1.003846205,3.05939999998e-05
2005-10-03,724.1411,99671.5198,16.9,100395.6609,0.000109980990564,1.003956609,0.0
2005-10-04,714.9629,99671.5198,16.9,100386.4827,-9.14202856749e-05,1.003864827,9.17819999999e-05
2005-10-05,702.0603,99671.5198,16.9,100373.5801,-0.000128529256659,1.003735801,0.000220808
2005-10-06,687.6945,99671.5198,16.9,100359.2143,-0.000143123319759,1.003592143,0.000364466
2005-10-07,682.3739,99671.5198,16.9,100353.8937,-5.30155605253e-05,1.003538937,0.000417672
2005-10-10,670.0034,99671.5198,16.9,100341.5232,-0.000123268759626,1.003415232,0.000541377
2005-10-11,686.2314,99671.5198,16.9,100357.7512,0.000161727662512,1.003577512,0.000379097
2005-10-12,655.1055,99671.5198,16.9,100326.6253,-0.000310149436669,1.003266253,0.000690356
2005-10-13,714.8299,99671.5198,16.9,100386.3497,0.000595299600893,1.003863497,9.31120000001e-05
2005-10-14,718.2883,99671.5198,16.9,100389.8081,3.44508990548e-05,1.003898081,5.85280000001e-05
2005-10-17,710.8394,99671.5198,16.9,100382.3592,-7.41997633125e-05,1.003823592,0.000133017
2005-10-18,694.4784,99671.5198,16.9,100365.9982,-0.000162986804956,1.003659982,0.000296627
2005-10-19,730.7919,99671.5198,16.9,100402.3117,0.000361810779061,1.004023117,0.0
2005-10-20,746.7539,99671.5198,16.9,100418.2737,0.000158980403237,1.004182737,0.0
2005-10-21,740.369,99671.5198,16.9,100411.8888,-6.3583048829e-05,1.004118888,6.3849e-05
2005-10-24,755.3999,99671.5198,16.9,100426.9197,0.000149692433631,1.004269197,0.0
2005-10-25,746.2218,99671.5198,16.9,100417.7416,-9.13908345235e-05,1.004177416,9.17810000001e-05
2005-10-26,758.5922,99671.5198,16.9,100430.112,0.000123189386685,1.00430112,0.0
2005-10-27,737.0436,99671.5198,16.9,100408.5634,-0.000214563138195,1.004085634,0.000215486
2005-10-28,724.5401,99671.5198,16.9,100396.0599,-0.000124526231395,1.003960599,0.000340521
2005-10-31,766.0412,99671.5198,16.9,100437.561,0.000413373792172,1.00437561,0.0
2005-11-01,764.8441,99671.5198,16.9,100436.3639,-1.19188477705e-05,1.004363639,1.19709999999e-05
2005-11-02,797.433,99671.5198,16.9,100468.9528,0.000324473116455,1.004689528,0.0
2005-11-03,822.7062,99671.5198,16.9,100494.226,0.000251552338266,1.00494226,0.0
2005-11-04,813.395,99671.5198,16.9,100484.9148,-9.26540794493e-05,1.004849148,9.31119999998e-05
2005-11-07,801.1575,99671.5198,16.9,100472.6773,-0.000121784449182,1.004726773,0.000215487
2005-11-08,796.768,99671.5198,16.9,100468.2878,-4.36884944043e-05,1.004682878,0.000259382
2005-11-09,799.5613,99671.5198,16.9,100471.0811,2.78028028662e-05,1.004710811,0.000231449
2005-11-10,813.794,99671.5198,16.9,100485.3138,0.000141659668077,1.004853138,8.91220000001e-05
2005-11-11,818.5827,99671.5198,16.9,100490.1025,4.76557202134e-05,1.004901025,4.12350000001e-05
2005-11-14,817.3855,99671.5198,16.9,100488.9053,-1.19136110941e-05,1.004889053,5.32069999999e-05
2005-11-15,828.4258,99671.5198,16.9,100499.9456,0.000109865859988,1.004999456,0.0
2005-11-16,863.9412,99671.5198,16.9,100535.461,0.000353387255963,1.00535461,0.0
2005-11-17,858.2216,99671.5198,16.9,100529.7414,-5.68913689071e-05,1.005297414,5.7196e-05
2005-11-18,858.7536,99671.5198,16.9,100530.2734,5.29196626364e-06,1.005302734,5.18760000001e-05
2005-11-21,864.0742,99671.5198,16.9,100535.594,5.29253509423e-05,1.00535594,0.0
2005-11-22,884.8248,99671.5198,16.9,100556.3446,0.000206400531139,1.005563446,0.0
2005-11-23,892.6728,99671.5198,16.9,100564.1926,7.8045796426e-05,1.005641926,0.0
2005-11-25,922.3354,99671.5198,16.9,100593.8552,0.000294961847086,1.005938552,0.0
2005-11-28,926.5919,99671.5198,16.9,100598.1117,4.23137177867e-05,1.005981117,0.0
2005-11-29,905.8414,99671.5198,16.9,100577.3612,-0.000206271267416,1.005773612,0.000207505
2005-11-30,902.1169,99671.5198,16.9,100573.6367,-3.70311962411e-05,1.005736367,0.00024475
2005-12-01,952.3972,99671.5198,16.9,100623.917,0.000499935188284,1.00623917,0.0
2005-12-02,966.0978,99671.5198,16.9,100637.6176,0.000136156496472,1.006376176,0.0
2005-12-05,955.3235,99671.5198,16.9,100626.8433,-0.000107060364275,1.006268433,0.000107743
2005-12-06,984.9861,99671.5198,16.9,100656.5059,0.000294778202587,1.006565059,0.0
2005-12-07,983.6559,99671.5198,16.9,100655.1757,-1.3215241162e-05,1.006551757,1.33019999999e-05
2005-12-08,985.3852,99671.5198,16.9,100656.905,1.71804379454e-05,1.00656905,0.0
2005-12-09,988.7106,99671.5198,16.9,100660.2304,3.30369784367e-05,1.006602304,0.0
2005-12-12,996.4255,99671.5198,16.9,100667.9453,7.66429797481e-05,1.006679453,0.0
2005-12-13,997.3566,99671.5198,16.9,100668.8764,9.2492202679e-06,1.006688764,0.0
2005-12-14,957.8508,99671.5198,16.9,100629.3706,-0.000392433107558,1.006293706,0.000395058
2005-12-15,960.1121,99671.5198,16.9,100631.6319,2.24715705417e-05,1.006316319,0.000372445
2005-12-16,945.8793,99671.5198,16.9,100617.3991,-0.00014143465361,1.006173991,0.000514773
2005-12-19,949.4707,99671.5198,16.9,100620.9905,3.56936278629e-05,1.006209905,0.000478859
2005-12-20,959.181,99671.5198,16.9,100630.7008,9.65037210601e-05,1.006307008,0.000381756
2005-12-21,977.6702,99671.5198,16.9,100649.19,0.00018373319328,1.0064919,0.000196864
2005-12-22,984.5871,99671.5198,16.9,100656.1069,6.87228580778e-05,1.006561069,0.000127695
2005-12-23,975.675,99671.5198,16.9,100647.1948,-8.85400824101e-05,1.006471948,0.000216816
2005-12-27,987.3804,99671.5198,16.9,100658.9002,0.000116301304008,1.006589002,9.97619999996e-05
2005-12-28,978.6014,99671.5198,16.9,100650.1212,-8.72153379636e-05,1.006501212,0.000187551999999
2005-12-29,950.4019,99671.5198,16.9,100621.9217,-0.000280173532469,1.006219217,0.000469547
2005-12-30,956.2546,99671.5198,16.9,100627.7744,5.81652576408e-05,1.006277744,0.00041102
2006-01-03,994.2973,99671.5198,16.9,100665.8171,0.000378053675805,1.006658171,3.05929999995e-05
2006-01-04,997.2236,99671.5198,16.9,100668.7434,2.90694506269e-05,1.006687434,1.32999999947e-06
2006-01-05,989.3757,99671.5198,16.9,100660.8955,-7.7957663272e-05,1.006608955,7.98089999994e-05
2006-01-06,1014.9148,99671.5198,16.9,100686.4346,0.000253714214176,1.006864346,0.0
2006-01-09,1011.5894,99671.5198,16.9,100683.1092,-3.30272892591e-05,1.006831092,3.32540000001e-05
2006-01-10,1075.5703,99671.5198,16.9,100747.0901,0.000635468059224,1.007470901,0.0
2006-01-11,1116.0072,99671.5198,16.9,100787.527,0.000401370401466,1.00787527,0.0
2006-01-12,1121.1949,99671.5198,16.9,100792.7147,5.14716468833e-05,1.007927147,0.0
2006-01-13,1138.487,99671.5198,16.9,100810.0068,0.000171561010649,1.008100068,0.0
2006-01-17,1126.7816,99671.5198,16.9,100798.3014,-0.000116113472973,1.007983014,0.000117054
2006-01-18,1097.2519,99671.5198,16.9,100768.7717,-0.000292958309712,1.007687717,0.000412351
2006-01-19,1051.3613,99671.5198,16.9,100722.8811,-0.000455404975429,1.007228811,0.000871257
2006-01-20,1012.1214,99671.5198,16.9,100683.6412,-0.000389582779717,1.006836412,0.001263656
2006-01-23,1033.1381,99671.5198,16.9,100704.6579,0.000208739967581,1.007046579,0.001053489
2006-01-24,1011.4563,99671.5198,16.9,100682.9761,-0.000215300865443,1.006829761,0.001270307
2006-01-25,986.9814,99671.5198,16.9,100658.5012,-0.000243088761855,1.006585012,0.001515056
2006-01-26,962.1073,99671.5198,16.9,100633.6271,-0.000247113752971,1.006336271,0.001763797
2006-01-27,958.1168,99671.5198,16.9,100629.6366,-3.96537431373e-05,1.006296366,0.001803702
2006-01-30,997.6227,99671.5198,16.9,100669.1425,0.000392587127757,1.006691425,0.001408643
2006-01-31,1004.4065,99671.5198,16.9,100675.9263,6.73870843788e-05,1.006759263,0.001340805
2006-02-01,1003.2093,99671.5198,16.9,100674.7291,-1.18916214034e-05,1.006747291,0.001352777
2006-02-02,959.0479,99671.5198,16.9,100630.5677,-0.000438654271979,1.006305677,0.001794391
2006-02-03,955.7226,99671.5198,16.9,100627.2424,-3.3044631229e-05,1.006272424,0.001827644
2006-02-06,895.2001,99671.5198,16.9,100566.7199,-0.00060145243531,1.005667199,0.002432869
2006-02-07,899.1905,99671.5198,16.9,100570.7103,3.96791304713e-05,1.005707103,0.002392965
2006-02-08,915.2855,99671.5198,16.9,100586.8053,0.00016003665433,1.005868053,0.002232015
2006-02-09,863.9412,99671.5198,16.9,100535.461,-0.000510447666042,1.00535461,0.002745458
2006-02-10,895.3331,99671.5198,16.9,100566.8529,0.000312247038883,1.005668529,0.002431539
2006-02-13,860.7488,99671.5198,16.9,100532.2686,-0.000343893628991,1.005322686,0.002777382
2006-02-14,899.7226,99671.5198,16.9,100571.2424,0.000387674530205,1.005712424,0.002387644
2006-02-15,920.7392,99671.5198,16.9,100592.259,0.000208972261836,1.00592259,0.002177478
2006-02-16,938.6964,99671.5198,16.9,100610.2162,0.000178514730443,1.006102162,0.001997906
2006-02-17,934.972,99671.5198,16.9,100606.4918,-3.7018109499e-05,1.006064918,0.00203515
2006-02-21,918.877,99671.5198,16.9,100590.3968,-0.000159979736019,1.005903968,0.0021961
2006-02-22,948.6726,99671.5198,16.9,100620.1924,0.000296207202157,1.006201924,0.001898144
2006-02-23,954.3924,99671.5198,16.9,100625.9122,5.68454488463e-05,1.006259122,0.001840946
2006-02-24,950.5349,99671.5198,16.9,100622.0547,-3.83350562063e-05,1.006220547,0.001879521
2006-02-27,944.2831,99671.5198,16.9,100615.8029,-6.2131508034e-05,1.006158029,0.001942039
2006-02-28,911.029,99671.5198,16.9,100582.5488,-0.000330505736093,1.005825488,0.00227458
2006-03-01,919.143,99671.5198,16.9,100590.6628,8.06700575477e-05,1.005906628,0.00219344
2006-03-02,925.9268,99671.5198,16.9,100597.4466,6.74396590217e-05,1.005974466,0.002125602
2006-03-03,900.7868,99671.5198,16.9,100572.3066,-0.000249906939487,1.005723066,0.002377002
2006-03-06,870.9911,99671.5198,16.9,100542.5109,-0.000296261476019,1.005425109,0.002674959
2006-03-07,882.0315,99671.5198,16.9,100553.5513,0.000109808278122,1.005535513,0.002564555
2006-03-08,873.3854,99671.5198,16.9,100544.9052,-8.59850287555e-05,1.005449052,0.002651016
2006-03-09,850.3736,99671.5198,16.9,100521.8934,-0.000228870870724,1.005218934,0.002881134
2006-03-10,840.5303,99671.5198,16.9,100512.0501,-9.79219517965e-05,1.005120501,0.002979567
2006-03-13,873.6514,99671.5198,16.9,100545.1712,0.000329523673699,1.005451712,0.002648356
2006-03-14,895.4661,99671.5198,16.9,100566.9859,0.00021696417381,1.005669859,0.002430209
2006-03-15,880.9673,99671.5198,16.9,100552.4871,-0.000144170573178,1.005524871,0.002575197
2006-03-16,855.4282,99671.5198,16.9,100526.948,-0.000253987750443,1.00526948,0.002830588
2006-03-17,860.0837,99671.5198,16.9,100531.6035,4.63109652946e-05,1.005316035,0.002784033
2006-03-20,851.1717,99671.5198,16.9,100522.6915,-8.86487401944e-05,1.005226915,0.002873153
2006-03-21,822.1741,99671.5198,16.9,100493.6939,-0.000288468201232,1.004936939,0.003163129
2006-03-22,820.3119,99671.5198,16.9,100491.8317,-1.8530515973e-05,1.004918317,0.003181751
2006-03-23,800.2264,99671.5198,16.9,100471.7462,-0.00019987196631,1.004717462,0.003382606
2006-03-24,797.566,99671.5198,16.9,100469.0858,-2.64790859184e-05,1.004690858,0.00340921
2006-03-27,791.5803,99671.5198,16.9,100463.1001,-5.95775302655e-05,1.004631001,0.003469067
2006-03-28,780.9391,99671.5198,16.9,100452.4589,-0.000105921477532,1.004524589,0.003575479
2006-03-29,829.0909,99671.5198,16.9,100500.6107,0.000479349142144,1.005006107,0.003093961
2006-03-30,834.6776,99671.5198,16.9,100506.1974,5.55887169351e-05,1.005061974,0.003038094
2006-03-31,834.2786,99671.5198,16.9,100505.7984,-3.96990444684e-06,1.005057984,0.003042084
2006-04-03,833.3475,99671.5198,16.9,100504.8673,-9.26414211744e-06,1.005048673,0.003051395
2006-04-04,813.661,99671.5198,16.9,100485.1808,-0.000195876085695,1.004851808,0.00324826
2006-04-05,894.003,99671.5198,16.9,100565.5228,0.000799540781639,1.005655228,0.00244484
2006-04-06,947.6085,99671.5198,16.9,100619.1283,0.000533040534246,1.006191283,0.001908785
2006-04-07,928.3212,99671.5198,16.9,100599.841,-0.000191686216387,1.00599841,0.002101658
2006-04-10,913.4234,99671.5198,16.9,100584.9432,-0.000148089697279,1.005849432,0.002250636
2006-04-11,904.3782,99671.5198,16.9,100575.898,-8.99259840711e-05,1.00575898,0.002341088
2006-04-12,887.3521,99671.5198,16.9,100558.8719,-0.000169286084823,1.005588719,0.002511349
2006-04-13,884.1597,99671.5198,16.9,100555.6795,-3.17465773002e-05,1.005556795,0.002543273
2006-04-17,862.079,99671.5198,16.9,100533.5988,-0.000219586801161,1.005335988,0.00276408
2006-04-18,880.8343,99671.5198,16.9,100552.3541,0.000186557531252,1.005523541,0.002576527
2006-04-19,873.2524,99671.5198,16.9,100544.7722,-7.54025111382e-05,1.005447722,0.002652346
2006-04-20,899.5896,99671.5198,16.9,100571.1094,0.00026194499648,1.005711094,0.002388974
2006-04-21,891.7416,99671.5198,16.9,100563.2614,-7.80343385574e-05,1.005632614,0.002467454
2006-04-24,874.5826,99671.5198,16.9,100546.1024,-0.000170628913195,1.005461024,0.002639044
2006-04-25,880.1692,99671.5198,16.9,100551.689,5.55625714638e-05,1.00551689,0.002583178
2006-04-26,906.5064,99671.5198,16.9,100578.0262,0.000261926977676,1.005780262,0.002319806
2006-04-27,922.6014,99671.5198,16.9,100594.1212,0.000160025013495,1.005941212,0.002158856
2006-04-28,936.3022,99671.5198,16.9,100607.822,0.000136198813972,1.00607822,0.002021848
2006-05-01,925.7938,99671.5198,16.9,100597.3136,-0.000104449135178,1.005973136,0.002126932
2006-05-02,952.6631,99671.5198,16.9,100624.1829,0.000267097589771,1.006241829,0.001858239
2006-05-03,946.2784,99671.5198,16.9,100617.7982,-6.34509500201e-05,1.006177982,0.001922086
2006-05-04,946.1453,99671.5198,16.9,100617.6651,-1.3228275948e-06,1.006176651,0.001923417
2006-05-05,956.2546,99671.5198,16.9,100627.7744,0.000100472416945,1.006277744,0.001822324
2006-05-08,956.2546,99671.5198,16.9,100627.7744,0.0,1.006277744,0.001822324
2006-05-09,944.8151,99671.5198,16.9,100616.3349,-0.000113681337665,1.006163349,0.001936719
2006-05-10,939.0955,99671.5198,16.9,100610.6153,-5.68456404787e-05,1.006106153,0.001993915
2006-05-11,906.5064,99671.5198,16.9,100578.0262,-0.000323913136828,1.005780262,0.002319806
2006-05-12,900.5207,99671.5198,16.9,100572.0405,-5.95129992719e-05,1.005720405,0.002379663
2006-05-15,901.7179,99671.5198,16.9,100573.2377,1.19039048434e-05,1.005732377,0.002367691
2006-05-16,864.3403,99671.5198,16.9,100535.8601,-0.000371645587383,1.005358601,0.002741467
2006-05-17,868.0647,99671.5198,16.9,100539.5845,3.7045488011e-05,1.005395845,0.002704223
2006-05-18,840.3973,99671.5198,16.9,100511.9171,-0.000275189122151,1.005119171,0.002980897
2006-05-19,858.0885,99671.5198,16.9,100529.6083,0.000176010969748,1.005296083,0.002803985
2006-05-22,843.0577,99671.5198,16.9,100514.5775,-0.000149516150059,1.005145775,0.002954293
2006-05-23,839.9982,99671.5198,16.9,100511.518,-3.04383709916e-05,1.00511518,0.002984888
2006-05-24,842.5256,99671.5198,16.9,100514.0454,2.51453768711e-05,1.005140454,0.002959614
2006-05-25,855.6942,99671.5198,16.9,100527.214,0.000131012536085,1.00527214,0.002827928
2006-05-26,845.3189,99671.5198,16.9,100516.8387,-0.000103208868397,1.005168387,0.002931681
2006-05-30,814.3261,99671.5198,16.9,100485.8459,-0.000308334408452,1.004858459,0.003241609
2006-05-31,795.0388,99671.5198,16.9,100466.5586,-0.00019194046512,1.004665586,0.003434482
2006-06-01,826.9627,99671.5198,16.9,100498.4825,0.000317756479816,1.004984825,0.003115243
2006-06-02,820.1789,99671.5198,16.9,100491.6987,-6.75015167518e-05,1.004916987,0.003183081
2006-06-05,798.0981,99671.5198,16.9,100469.6179,-0.000219727602236,1.004696179,0.003403889
2006-06-06,794.3737,99671.5198,16.9,100465.8935,-3.70699130529e-05,1.004658935,0.003441133
2006-06-07,778.9438,99671.5198,16.9,100450.4636,-0.000153583464621,1.004504636,0.003595432
2006-06-08,808.2074,99671.5198,16.9,100479.7272,0.000291323692806,1.004797272,0.003302796
2006-06-09,787.9889,99671.5198,16.9,100459.5087,-0.000201219694394,1.004595087,0.003504981
2006-06-12,758.1933,99671.5198,16.9,100429.7131,-0.00029659312877,1.004297131,0.003802937
2006-06-13,775.8844,99671.5198,16.9,100447.4042,0.000176154043001,1.004474042,0.003626026
2006-06-14,766.3072,99671.5198,16.9,100437.827,-9.53454205838e-05,1.00437827,0.003721798
2006-06-15,789.8511,99671.5198,16.9,100461.3709,0.000234412678004,1.004613709,0.003486359
2006-06-16,765.6422,99671.5198,16.9,100437.162,-0.000240977201317,1.00437162,0.003728448
2006-06-19,760.8536,99671.5198,16.9,100432.3734,-4.76775717737e-05,1.004323734,0.003776334
2006-06-20,764.445,99671.5198,16.9,100435.9648,3.57593859273e-05,1.004359648,0.00374042
2006-06-21,769.6327,99671.5198,16.9,100441.1525,5.16518162625e-05,1.004411525,0.003688543
2006-06-22,792.5115,99671.5198,16.9,100464.0313,0.000227783129032,1.004640313,0.003459755
2006-06-23,782.5352,99671.5198,16.9,100454.055,-9.93022066794e-05,1.00454055,0.003559518
2006-06-26,784.6635,99671.5198,16.9,100456.1833,2.1186800274e-05,1.004561833,0.003538235
2006-06-27,763.9129,99671.5198,16.9,100435.4327,-0.000206563690938,1.004354327,0.003745741
2006-06-28,745.1576,99671.5198,16.9,100416.6774,-0.000186739873527,1.004166774,0.003933294
2006-06-29,784.3975,99671.5198,16.9,100455.9173,0.000390770746613,1.004559173,0.003540895
2006-06-30,761.7847,99671.5198,16.9,100433.3045,-0.000225101722305,1.004333045,0.003767023
2006-07-03,770.8298,99671.5198,16.9,100442.3496,9.00607626626e-05,1.004423496,0.003676572
2006-07-05,758.1933,99671.5198,16.9,100429.7131,-0.000125808486663,1.004297131,0.003802937
2006-07-06,741.8322,99671.5198,16.9,100413.352,-0.000162910950305,1.00413352,0.003966548
2006-07-07,736.9106,99671.5198,16.9,100408.4304,-4.9013402122e-05,1.004084304,0.004015764
2006-07-10,731.59,99671.5198,16.9,100403.1098,-5.29895744691e-05,1.004031098,0.00406897
2006-07-11,740.236,99671.5198,16.9,100411.7558,8.61128705798e-05,1.004117558,0.00398251
2006-07-12,704.4546,99671.5198,16.9,100375.9744,-0.000356346721705,1.003759744,0.004340324
2006-07-13,695.0105,99671.5198,16.9,100366.5303,-9.40872560037e-05,1.003665303,0.004434765
2006-07-14,673.9939,99671.5198,16.9,100345.5137,-0.000209398491082,1.003455137,0.004644931
2006-07-17,696.6067,99671.5198,16.9,100368.1265,0.000225349386995,1.003681265,0.004418803
2006-07-18,703.6565,99671.5198,16.9,100375.1763,7.02394300445e-05,1.003751763,0.004348305
2006-07-19,719.6185,99671.5198,16.9,100391.1383,0.000159023381959,1.003911383,0.004188685
2006-07-20,804.749,99671.5198,16.9,100476.2688,0.000847988193396,1.004762688,0.00333738
2006-07-21,807.6753,99671.5198,16.9,100479.1951,2.91242900932e-05,1.004791951,0.003308117
2006-07-24,816.9864,99671.5198,16.9,100488.5062,9.26669445422e-05,1.004885062,0.003215006
2006-07-25,823.7703,99671.5198,16.9,100495.2901,6.75092133076e-05,1.004952901,0.003147167
2006-07-26,849.5755,99671.5198,16.9,100521.0953,0.000256780193125,1.005210953,0.002889115
